objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain,inferred_gender,century,medium_category
436932,Allegory of Spring,European Paintings,Prints,French,Etching and engraving,1901,1901,1904,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100032-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100032-001.jpg,True,True,male,20th c. CE,print
436935,Village Festival,European Paintings,Paintings,French,Tempera on wood,1676,1676,1679,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100035-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100035-001.jpg,False,True,male,17th c. CE,painting
436938,Portrait of a Noblewoman by Gogh,European Paintings,Paintings,Dutch,Oil on canvas,1561,1561,1563,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100038-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100038-001.jpg,False,True,male,16th c. CE,painting
436939,Bust of a Woman,European Paintings,Paintings,American,Oil and acrylic on canvas,1767,1767,1769,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100039-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100039-001.jpg,True,True,male,18th c. CE,painting
436941,Portrait of a Gentleman by Homer,European Paintings,Paintings,American,Oil and acrylic on canvas,1739,1739,1740,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100041-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100041-001.jpg,False,True,male,18th c. CE,painting
436942,Bust of a Woman,Modern and Contemporary Art,Drawings,British,Pen and brown ink,1864,1864,1869,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100042-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100042-001.jpg,True,True,male,19th c. CE,drawing_paper
436943,Saint Jerome in His Study,Modern and Contemporary Art,Drawings,British,Pen and brown ink,1828,1828,1829,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100043-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100043-001.jpg,False,True,male,19th c. CE,drawing_paper
436944,Still Life with Flowers,European Paintings,Paintings,Flemish,Oil and acrylic on canvas,1680,1680,1685,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100044-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100044-001.jpg,True,True,male,17th c. CE,painting
436946,Mountain View at Sunset,European Paintings,Paintings,Netherlandish,Tempera on wood,1551,1551,1554,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100046-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100046-001.jpg,False,True,male,16th c. CE,painting
436949,Allegory of Spring,European Paintings,Paintings,Spanish,Oil on canvas,1739,1739,1740,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100049-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100049-001.jpg,True,True,male,18th c. CE,painting
436951,Village Festival,European Paintings,Paintings,German,Oil on canvas,1826,1826,1831,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100051-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100051-001.jpg,True,True,male,19th c. CE,painting
436952,Interior Scene,Modern and Contemporary Art,Drawings,Netherlandish,Ivory plaque,1659,1659,1664,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100052-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100052-001.jpg,True,True,male,17th c. CE,other
436954,Portrait of a Gentleman by Houdon,European Paintings,Paintings,French,Oil on panel,1773,1773,1775,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100054-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100054-001.jpg,True,True,male,18th c. CE,painting
436955,Allegory of Spring,European Paintings,Paintings,German,Oil on canvas,1786,1786,1791,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100055-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100055-001.jpg,False,True,male,18th c. CE,painting
436958,Allegory of Spring,Modern and Contemporary Art,Drawings,French,Glazed earthenware vase,1572,1572,1576,Marie-Denise Villers,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100058-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100058-001.jpg,False,True,female,16th c. CE,other
436960,Studies of Hands and Drapery,Modern and Contemporary Art,Drawings,Flemish,Silver-gilt vessel,1546,1546,1549,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100060-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100060-001.jpg,True,True,male,16th c. CE,other
436961,Bust of a Woman,European Paintings,Paintings,Flemish,Oil on panel,1848,1848,1852,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100061-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100061-001.jpg,False,True,male,19th c. CE,painting
436962,Study of a Young Woman,European Paintings,Paintings,Dutch,Oil on panel,1647,1647,1648,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100062-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100062-001.jpg,False,True,male,17th c. CE,painting
436965,Still Life with Flowers,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1685,1685,1686,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100065-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100065-001.jpg,True,True,male,17th c. CE,painting
436968,Portrait of a Gentleman by Cézanne,European Paintings,Paintings,French,Oil on panel,1720,1720,1725,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100068-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100068-001.jpg,False,True,male,18th c. CE,painting
436970,Landscape with River,European Paintings,Paintings,Dutch,Tempera on wood,1883,1883,1888,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100070-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100070-001.jpg,True,True,male,19th c. CE,painting
436971,Village Festival,European Paintings,Paintings,French,Oil and acrylic on canvas,1931,1931,1936,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100071-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100071-001.jpg,True,True,female,20th c. CE,painting
436972,Still Life with Flowers,European Paintings,Paintings,Italian,Oil on panel,1836,1836,1840,Artemisia Gentileschi,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100072-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100072-001.jpg,False,True,female,19th c. CE,painting
436973,Still Life with Flowers,European Paintings,Paintings,French,Oil on panel,1625,1625,1626,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100073-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100073-001.jpg,False,True,male,17th c. CE,painting
436974,Landscape with River,European Paintings,Paintings,French,Tempera on wood,1414,1414,1416,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100074-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100074-001.jpg,False,True,male,15th c. CE,painting
436976,Portrait of a Gentleman by Sargent,European Paintings,Paintings,American,Tempera on wood,1727,1727,1732,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100076-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100076-001.jpg,True,True,male,18th c. CE,painting
436977,The Holy Family,European Paintings,Paintings,French,Oil on canvas,1522,1522,1524,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100077-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100077-001.jpg,True,True,male,16th c. CE,painting
436978,Still Life with Flowers,European Paintings,Paintings,Dutch,Oil on panel,1748,1748,1751,Rachel Ruysch,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100078-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100078-001.jpg,True,True,female,18th c. CE,painting
436980,Allegory of Spring,European Paintings,Paintings,French,Oil and acrylic on canvas,1668,1668,1673,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100080-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100080-001.jpg,True,True,male,17th c. CE,painting
436982,Interior Scene,European Paintings,Paintings,Dutch,Oil and acrylic on canvas,1563,1563,1568,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100082-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100082-001.jpg,True,True,male,16th c. CE,painting
436983,Landscape with River,European Paintings,Paintings,Spanish,Oil on canvas,1519,1519,1523,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100083-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100083-001.jpg,True,True,male,16th c. CE,painting
436985,Landscape with River,European Paintings,Paintings,French,Oil and acrylic on canvas,1745,1745,1746,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100085-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100085-001.jpg,True,True,male,18th c. CE,painting
436989,Still Life with Flowers,European Paintings,Paintings,American,Tempera on wood,1871,1871,1876,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100089-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100089-001.jpg,True,True,male,19th c. CE,painting
436990,Village Festival,European Paintings,Paintings,Dutch,Tempera on wood,1826,1826,1829,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100090-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100090-001.jpg,True,True,male,19th c. CE,painting
436991,Studies of Hands and Drapery,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1887,1887,1890,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100091-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100091-001.jpg,False,True,male,19th c. CE,painting
436993,Village Festival,European Paintings,Paintings,French,Tempera on wood,1721,1721,1722,Suzanne Valadon,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100093-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100093-001.jpg,True,True,female,18th c. CE,painting
436994,Still Life with Flowers,European Paintings,Paintings,French,Oil on canvas,1640,1640,1643,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100094-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100094-001.jpg,False,True,male,17th c. CE,painting
436995,Bust of a Woman,European Paintings,Paintings,Netherlandish,Oil on panel,1511,1511,1516,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100095-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100095-001.jpg,True,True,male,16th c. CE,painting
436998,Interior Scene,European Paintings,Paintings,American,Oil on panel,1902,1902,1903,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100098-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100098-001.jpg,False,True,female,20th c. CE,painting
437000,Portrait of a Gentleman by Dürer,European Paintings,Paintings,German,Tempera on wood,1647,1647,1648,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100100-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100100-001.jpg,False,True,male,17th c. CE,painting
437001,Saint Jerome in His Study,European Paintings,Paintings,French,Oil on canvas,1737,1737,1741,Suzanne Valadon,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100101-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100101-001.jpg,True,True,female,18th c. CE,painting
437002,Mythological Scene,European Paintings,Paintings,French,Oil and acrylic on canvas,1855,1855,1858,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100102-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100102-001.jpg,True,True,male,19th c. CE,painting
437005,Portrait of a Noblewoman by Carriera,European Paintings,Paintings,Italian,Oil on panel,1825,1825,1828,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100105-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100105-001.jpg,True,True,female,19th c. CE,painting
437006,Interior Scene,Modern and Contemporary Art,Drawings,Netherlandish,Watercolor and ink on paper,1870,1870,1872,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100106-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100106-001.jpg,False,True,male,19th c. CE,drawing_paper
437007,Bust of a Woman,European Paintings,Paintings,Flemish,Oil and acrylic on canvas,1823,1823,1826,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100107-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100107-001.jpg,False,True,male,19th c. CE,painting
437011,Studies of Hands and Drapery,European Paintings,Paintings,British,Oil and acrylic on canvas,1931,1931,1932,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100111-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100111-001.jpg,True,True,male,20th c. CE,painting
437012,Interior Scene,Modern and Contemporary Art,Drawings,Dutch,Embroidered silk textile,1896,1896,1899,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100112-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100112-001.jpg,False,True,male,19th c. CE,other
437013,Village Festival,European Paintings,Paintings,French,Oil and acrylic on canvas,1586,1586,1590,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100113-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100113-001.jpg,True,True,female,16th c. CE,painting
437015,The Holy Family,European Paintings,Paintings,French,Tempera on wood,1915,1915,1919,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100115-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100115-001.jpg,True,True,male,20th c. CE,painting
437018,Study of a Young Woman,European Paintings,Paintings,French,Oil on canvas,1882,1882,1886,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100118-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100118-001.jpg,False,True,female,19th c. CE,painting
437019,Interior Scene,European Paintings,Paintings,Spanish,Oil and acrylic on canvas,1539,1539,1544,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100119-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100119-001.jpg,False,True,male,16th c. CE,painting
437020,Landscape with River,European Paintings,Paintings,German,Tempera on wood,1816,1816,1819,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100120-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100120-001.jpg,False,True,male,19th c. CE,painting
437023,Portrait of a Gentleman by Goya,European Paintings,Paintings,Spanish,Tempera on wood,1903,1903,1904,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100123-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100123-001.jpg,True,True,male,20th c. CE,painting
437027,Interior Scene,European Paintings,Paintings,French,Tempera on wood,1879,1879,1881,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100127-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100127-001.jpg,True,True,female,19th c. CE,painting
437028,Study of a Young Woman,European Paintings,Paintings,Dutch,Oil and acrylic on canvas,1615,1615,1618,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100128-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100128-001.jpg,False,True,male,17th c. CE,painting
437029,Bust of a Woman,European Paintings,Prints,Flemish,Etching and engraving,1856,1856,1860,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100129-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100129-001.jpg,False,True,male,19th c. CE,print
