objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain
436747,Mountain View at Sunset,European Paintings,Prints,French,Etching and engraving,1774,1774,1775,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100747-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100747-001.jpg,True,True
436748,Study of a Young Woman,European Paintings,Paintings,American,Oil and acrylic on canvas,1895,1895,1898,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100748-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100748-001.jpg,True,True
436749,Saint Jerome in His Study,European Paintings,Prints,Netherlandish,Woodcut,1881,1881,1882,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100749-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100749-001.jpg,False,True
436750,Landscape with River,European Paintings,Paintings,French,Oil on canvas,1568,1568,1573,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100750-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100750-001.jpg,True,True
436751,The Holy Family,Modern and Contemporary Art,Drawings,French,Graphite on paper,1901,1901,1904,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100751-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100751-001.jpg,False,True
436752,Studies of Hands and Drapery,Modern and Contemporary Art,Drawings,British,Pen and brown ink,1874,1874,1877,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100752-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100752-001.jpg,True,True
436753,Portrait of a Gentleman by Ruysch,European Paintings,Paintings,Dutch,Oil and acrylic on canvas,1625,1625,1626,Rachel Ruysch,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100753-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100753-001.jpg,True,True
436754,Allegory of Spring,European Paintings,Paintings,German,Oil on panel,1570,1570,1573,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100754-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100754-001.jpg,False,True
436755,Still Life with Flowers,European Paintings,Paintings,German,Oil and acrylic on canvas,1856,1856,1860,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100755-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100755-001.jpg,False,True
436756,The Holy Family,European Paintings,Paintings,Flemish,Tempera on wood,1862,1862,1864,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100756-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100756-001.jpg,True,True
436757,Landscape with River,European Paintings,Paintings,French,Tempera on wood,1776,1776,1778,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100757-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100757-001.jpg,False,True
436758,Mountain View at Sunset,European Paintings,Paintings,Netherlandish,Oil on canvas,1817,1817,1819,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100758-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100758-001.jpg,True,True
436759,Allegory of Spring,Modern and Contemporary Art,Drawings,Unknown,Charcoal on paper,1890,1890,1893,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100759-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100759-001.jpg,False,True
436760,The Holy Family,European Paintings,Prints,French,Lithograph on paper,1554,1554,1558,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100760-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100760-001.jpg,False,True
436761,Mythological Scene,European Paintings,Prints,American,Drypoint,1636,1636,1638,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100761-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100761-001.jpg,False,True
436762,Self-Portrait,European Paintings,Prints,French,Lithograph on paper,1620,1620,1625,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100762-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100762-001.jpg,False,True
436763,Self-Portrait,European Paintings,Paintings,American,Tempera on wood,1837,1837,1839,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100763-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100763-001.jpg,True,True
436764,Mythological Scene,European Paintings,Paintings,British,Tempera on wood,1513,1513,1516,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100764-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100764-001.jpg,False,True
436765,Studies of Hands and Drapery,European Paintings,Paintings,French,Oil on canvas,1774,1774,1779,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100765-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100765-001.jpg,False,True
436766,Mountain View at Sunset,European Paintings,Paintings,French,Oil on canvas,1825,1825,1830,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100766-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100766-001.jpg,True,True
436767,Study of a Young Woman,European Paintings,Paintings,German,Oil on panel,1868,1868,1871,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100767-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100767-001.jpg,True,True
436768,Studies of Hands and Drapery,European Paintings,Paintings,British,Oil on panel,1658,1658,1663,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100768-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100768-001.jpg,True,True
436769,Landscape with River,European Paintings,Prints,Flemish,Woodcut,1856,1856,1857,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100769-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100769-001.jpg,True,True
436770,Saint Jerome in His Study,European Paintings,Paintings,Italian,Oil on panel,1517,1517,1521,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100770-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100770-001.jpg,True,True
436771,Self-Portrait,European Paintings,Paintings,French,Oil and acrylic on canvas,1857,1857,1862,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100771-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100771-001.jpg,False,True
436772,Portrait of a Gentleman by Sargent,European Paintings,Prints,American,Drypoint,1543,1543,1547,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100772-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100772-001.jpg,True,True
436773,Still Life with Flowers,European Paintings,Prints,Unknown,Drypoint,1728,1728,1733,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100773-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100773-001.jpg,True,True
436774,Portrait of a Gentleman by Dyck,European Paintings,Prints,Flemish,Etching and engraving,1837,1837,1840,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100774-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100774-001.jpg,True,True
436775,Landscape with River,European Paintings,Paintings,Netherlandish,Oil on canvas,1587,1587,1590,Catharina van Hemessen,Netherlandish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100775-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100775-001.jpg,True,True
436776,Landscape with River,European Paintings,Prints,German,Lithograph on paper,1676,1676,1679,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100776-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100776-001.jpg,False,True
436777,Mountain View at Sunset,European Paintings,Paintings,French,Oil on panel,1872,1872,1876,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100777-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100777-001.jpg,True,True
436778,Study of a Young Woman,European Paintings,Paintings,German,Oil on panel,1849,1849,1850,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100778-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100778-001.jpg,True,True
436779,Landscape with River,Modern and Contemporary Art,Drawings,Netherlandish,Pen and brown ink,1880,1880,1885,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100779-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100779-001.jpg,False,True
436780,Saint Jerome in His Study,European Paintings,Paintings,Italian,Tempera on wood,1882,1882,1886,Sofonisba Anguissola,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100780-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100780-001.jpg,True,True
436781,Bust of a Woman,Modern and Contemporary Art,Drawings,British,Silver-gilt vessel,1727,1727,1729,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100781-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100781-001.jpg,False,True
436782,Bust of a Woman,European Paintings,Prints,American,Drypoint,1621,1621,1625,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100782-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100782-001.jpg,False,True
436783,Bust of a Woman,European Paintings,Paintings,French,Oil and acrylic on canvas,1679,1679,1680,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100783-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100783-001.jpg,True,True
436784,Bust of a Woman,European Paintings,Paintings,American,Tempera on wood,1613,1613,1614,Edmonia Lewis,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100784-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100784-001.jpg,True,True
436785,Self-Portrait,European Paintings,Paintings,American,Oil on canvas,1904,1904,1906,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100785-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100785-001.jpg,False,True
436786,Landscape with River,European Paintings,Paintings,French,Oil on panel,1774,1774,1776,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100786-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100786-001.jpg,True,True
436787,Landscape with River,European Paintings,Paintings,Italian,Tempera on wood,1784,1784,1785,Sofonisba Anguissola,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100787-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100787-001.jpg,False,True
436788,Village Festival,European Paintings,Paintings,German,Oil on panel,1712,1712,1717,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100788-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100788-001.jpg,False,True
436789,Landscape with River,European Paintings,Paintings,Netherlandish,Oil on canvas,1928,1928,1930,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100789-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100789-001.jpg,False,True
436790,Allegory of Spring,European Paintings,Prints,German,Etching and engraving,1528,1528,1532,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100790-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100790-001.jpg,True,True
436791,Interior Scene,European Paintings,Paintings,Unknown,Oil on panel,1717,1717,1718,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100791-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100791-001.jpg,False,True
436792,Interior Scene,European Paintings,Paintings,French,Oil on panel,1759,1759,1762,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100792-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100792-001.jpg,False,True
436793,Study of a Young Woman,Modern and Contemporary Art,Drawings,French,Graphite on paper,1825,1825,1829,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100793-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100793-001.jpg,False,True
436794,Portrait of a Noblewoman by Morisot,European Paintings,Paintings,French,Tempera on wood,1424,1424,1428,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100794-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100794-001.jpg,True,True
436795,Village Festival,European Paintings,Prints,French,Woodcut,1871,1871,1876,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100795-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100795-001.jpg,True,True
436796,Bust of a Woman,European Paintings,Prints,American,Woodcut,1911,1911,1915,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100796-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100796-001.jpg,False,True
436797,Self-Portrait,European Paintings,Paintings,French,Oil on panel,1720,1720,1723,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100797-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100797-001.jpg,True,True
436798,Village Festival,European Paintings,Paintings,Unknown,Oil and acrylic on canvas,1841,1841,1845,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100798-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100798-001.jpg,False,True
436799,Portrait of a Noblewoman by Brun,European Paintings,Prints,French,Drypoint,1901,1901,1905,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100799-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100799-001.jpg,False,True
436800,Mythological Scene,European Paintings,Paintings,Dutch,Tempera on wood,1890,1890,1895,Rachel Ruysch,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100800-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100800-001.jpg,True,True
436801,Village Festival,European Paintings,Paintings,French,Oil on canvas,1548,1548,1553,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100801-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100801-001.jpg,False,True
436802,Mythological Scene,European Paintings,Paintings,Flemish,Tempera on wood,1765,1765,1768,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100802-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100802-001.jpg,False,True
436803,Bust of a Woman,European Paintings,Paintings,Spanish,Tempera on wood,1844,1844,1848,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100803-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100803-001.jpg,False,True
436804,Bust of a Woman,European Paintings,Paintings,German,Oil on canvas,1712,1712,1713,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100804-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100804-001.jpg,True,True
436805,Self-Portrait,Modern and Contemporary Art,Drawings,Italian,Charcoal on paper,1832,1832,1833,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100805-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100805-001.jpg,True,True
436806,Saint Jerome in His Study,European Paintings,Paintings,French,Oil and acrylic on canvas,1948,1948,1951,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100806-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100806-001.jpg,False,True
436807,Village Festival,European Paintings,Paintings,Netherlandish,Oil on panel,1956,1956,1957,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100807-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100807-001.jpg,True,True
436808,Saint Jerome in His Study,European Paintings,Paintings,French,Oil on panel,1769,1769,1771,Anne Vallayer-Coster,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100808-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100808-001.jpg,True,True
436809,Study of a Young Woman,Modern and Contemporary Art,Drawings,Netherlandish,Embroidered silk textile,1545,1545,1547,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100809-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100809-001.jpg,False,True
436810,Allegory of Spring,European Paintings,Paintings,French,Oil and acrylic on canvas,1926,1926,1931,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100810-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100810-001.jpg,True,True
